file,timeY,resultY,timeZ,resultZ,timeC,resultC,resultDc,smtTimeDc,smtTimeDO,smtTimeDOOOI,smtTimeDOI,resultDO,resultDOOOI,resultDOI,result
simple_startup_5nodes.abstract.induct,2.53,unsat,2.06,unsat,6.54,unsat,,,1.89,2.13,1.96,$\delta$,$\delta$,$\delta$,unsat
simple_startup_5nodes.bug.induct,0.19,sat,0.78,sat,0.54,sat,,,1.89,1.95,1.95,$\delta$,$\delta$,$\delta$,sat
simple_startup_5nodes.missing.induct,0.04,sat,0.11,sat,0.45,sat,,,1.84,1.96,1.97,$\delta$,$\delta$,$\delta$,sat
simple_startup_5nodes.synchro.base,0.0,unsat,0.02,unsat,0.07,unsat,unsat,0.18,0.12,0.14,0.15,,,,unsat
simple_startup_5nodes.synchro.induct,0.02,unsat,0.09,unsat,0.26,unsat,,,1.13,1.2,1.24,$\delta$,$\delta$,$\delta$,unsat
simple_startup_6nodes.abstract.base,0.0,unsat,0.02,unsat,0.08,unsat,unsat,0.18,0.18,0.16,0.2,,,,unsat
simple_startup_6nodes.abstract.induct,6.63,unsat,5.5,unsat,11.53,unsat,,,8.25,8.33,8.31,$\delta$,$\delta$,$\delta$,unsat
simple_startup_6nodes.bug.induct,1.44,sat,0.3,sat,1.05,sat,,,8.02,8.12,8.06,$\delta$,$\delta$,$\delta$,sat
simple_startup_6nodes.missing.induct,0.07,sat,0.09,sat,0.69,sat,,,4.22,3.05,3.04,$\delta$,$\delta$,$\delta$,sat
simple_startup_6nodes.synchro.base,0.0,unsat,0.03,unsat,0.12,unsat,unsat,0.28,0.26,0.25,0.26,,,,unsat
simple_startup_6nodes.synchro.induct,0.04,unsat,0.1,unsat,0.34,unsat,,,1.55,1.47,1.45,$\delta$,$\delta$,$\delta$,unsat
simple_startup_7nodes.abstract.base,0.0,unsat,0.02,unsat,0.12,unsat,unsat,0.23,0.21,0.2,0.22,,,,unsat
simple_startup_7nodes.abstract.induct,12.42,unsat,9.39,unsat,19.24,unsat,,,6.91,6.78,7.0,$\delta$,$\delta$,$\delta$,unsat
simple_startup_7nodes.bug.induct,0.23,sat,0.39,sat,0.9,sat,,,6.9,6.77,6.98,$\delta$,$\delta$,$\delta$,sat
simple_startup_7nodes.missing.induct,0.05,sat,0.1,sat,0.97,sat,,,5.89,5.84,6.83,$\delta$,$\delta$,$\delta$,sat
simple_startup_7nodes.synchro.base,0.01,unsat,0.03,unsat,0.12,unsat,unsat,0.31,0.31,0.32,0.31,,,,unsat
simple_startup_7nodes.synchro.induct,0.07,unsat,0.1,unsat,0.6,unsat,,,7.61,7.15,6.37,$\delta$,$\delta$,$\delta$,unsat
simple_startup_8nodes.abstract.base,0.01,unsat,0.02,unsat,0.14,unsat,unsat,0.28,0.35,0.28,0.26,,,,unsat
simple_startup_8nodes.abstract.induct,23.95,unsat,15.11,unsat,30.99,unsat,,,21.7,19.39,23.16,$\delta$,$\delta$,$\delta$,unsat
simple_startup_8nodes.bug.induct,0.9,sat,0.18,sat,4.59,sat,,,21.3,19.51,22.63,$\delta$,$\delta$,$\delta$,sat
simple_startup_8nodes.missing.induct,0.07,sat,0.18,sat,1.19,sat,,,16.4,15.25,16.15,$\delta$,$\delta$,$\delta$,sat
simple_startup_8nodes.synchro.base,0.01,unsat,0.04,unsat,0.15,unsat,unsat,0.43,0.42,0.4,0.44,,,,unsat
simple_startup_8nodes.synchro.induct,0.2,unsat,0.18,unsat,0.83,unsat,,,4.24,4.17,4.26,$\delta$,$\delta$,$\delta$,unsat
simple_startup_9nodes.abstract.base,0.01,unsat,0.03,unsat,0.16,unsat,unsat,0.34,0.32,0.3,0.39,,,,unsat
simple_startup_9nodes.abstract.induct,47.84,unsat,36.26,unsat,42.76,unsat,,,39.89,36.55,39.08,$\delta$,$\delta$,$\delta$,unsat
simple_startup_9nodes.bug.induct,1.72,sat,0.16,sat,4.33,sat,,,39.21,36.05,39.47,$\delta$,$\delta$,$\delta$,sat
simple_startup_9nodes.missing.induct,0.18,sat,0.18,sat,1.75,sat,,,27.45,24.53,25.97,$\delta$,$\delta$,$\delta$,sat
simple_startup_9nodes.synchro.base,0.01,unsat,0.03,unsat,0.16,unsat,unsat,0.49,0.65,0.44,0.49,,,,unsat
simple_startup_9nodes.synchro.induct,0.34,unsat,0.24,unsat,1.03,unsat,,,14.24,13.05,13.45,$\delta$,$\delta$,$\delta$,unsat
sin-344-3-chunk-0012,0.0,sat,0.01,sat,0.02,sat,sat,0.01,0.02,0.01,0.01,$\delta$,$\delta$,$\delta$,sat
sin-344-3-chunk-0013,0.0,unsat,0.01,unsat,0.01,unsat,unsat,0.01,0.01,0.01,0.01,,,,unsat
sin-344-3-chunk-0016,0.0,unsat,,,0.04,unsat,unsat,0.01,0.01,0.01,0.01,,,,unsat
sin-344-3-weak-chunk-0012,0.0,sat,,,0.1,sat,sat,0.02,0.02,0.02,0.02,$\delta$,$\delta$,$\delta$,sat
sin-344-3-weak-chunk-0013,0.0,unsat,,,0.01,unsat,unsat,0.02,0.01,0.01,0.01,,,,unsat
sin-344-3-weak-chunk-0016,0.0,unsat,,,0.02,unsat,unsat,0.01,0.02,0.0,0.02,,,,unsat
sin-344-3-weak-chunk-0029,0.0,sat,0.01,sat,0.02,sat,sat,0.01,0.01,0.01,0.01,$\delta$,$\delta$,$\delta$,sat
sin-344-4-chunk-0016,0.0,sat,0.01,sat,0.04,sat,sat,0.02,0.0,0.0,0.02,$\delta$,$\delta$,$\delta$,sat
sin-344-4-chunk-0017,0.0,unsat,0.01,unsat,0.04,unsat,unsat,0.02,0.01,0.01,0.01,,,,unsat
sin-344-4-chunk-0020,0.0,unsat,0.01,unsat,0.04,unsat,unsat,0.01,0.0,0.0,0.02,,,,unsat
sin-cos-346-b-chunk-0008,0.0,sat,,,0.09,sat,sat,0.02,0.01,0.02,0.01,$\delta$,$\delta$,$\delta$,sat
sin-cos-346-b-chunk-0009,0.0,sat,0.01,sat,0.03,sat,sat,0.02,0.01,0.02,0.01,$\delta$,$\delta$,$\delta$,sat
sin-cos-346-b-chunk-0137,0.0,sat,0.01,sat,0.01,sat,sat,0.01,0.02,0.01,0.02,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-chunk-0004,0.0,sat,0.01,sat,0.01,sat,sat,0.0,0.01,0.01,0.0,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-chunk-0005,0.0,sat,0.01,sat,0.0,sat,sat,0.02,0.01,0.0,0.01,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-chunk-0006,0.0,sat,0.01,sat,0.02,sat,sat,0.01,0.01,0.01,0.01,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-chunk-0008,0.0,sat,0.01,sat,0.02,sat,sat,0.0,0.01,0.0,0.0,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-chunk-0009,0.0,sat,0.01,sat,0.0,sat,sat,0.02,0.01,0.0,0.01,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-chunk-0011,0.0,sat,0.01,sat,0.01,sat,sat,0.02,0.01,0.01,0.01,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-chunk-0012,0.0,sat,0.01,sat,0.02,sat,sat,0.01,0.01,0.01,0.01,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-chunk-0013,0.0,unsat,,,0.03,unsat,unsat,0.01,0.01,0.01,0.01,$\delta$,$\delta$,$\delta$,unsat
sin-problem-7-chunk-0014,0.0,sat,0.01,sat,0.02,sat,sat,0.04,0.01,0.0,0.01,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-chunk-0016,0.0,unsat,0.01,unsat,0.01,unsat,unsat,0.01,0.02,0.02,0.02,$\delta$,$\delta$,$\delta$,unsat
sin-problem-7-chunk-0019,0.0,sat,,,0.0,sat,sat,0.02,0.02,0.01,0.02,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-chunk-0024,0.0,sat,,,0.04,sat,sat,0.02,0.02,0.01,0.02,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-chunk-0026,0.0,sat,0.01,sat,0.02,sat,sat,0.02,0.0,0.01,0.0,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-chunk-0030,0.0,sat,0.01,sat,0.01,sat,sat,0.01,0.01,0.01,0.02,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-chunk-0032,0.0,unsat,0.01,unsat,0.02,unsat,unsat,0.02,0.02,0.02,0.02,$\delta$,$\delta$,$\delta$,unsat
sin-problem-7-chunk-0036,0.0,sat,,,0.02,sat,sat,0.01,0.01,0.01,0.01,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-chunk-0037,0.0,sat,0.01,sat,0.01,sat,sat,0.01,0.01,0.03,0.01,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-chunk-0040,0.0,sat,0.01,sat,0.02,sat,sat,0.02,0.02,0.01,0.02,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-chunk-0041,0.0,unsat,0.01,unsat,0.02,unsat,unsat,0.01,0.02,0.0,0.02,$\delta$,$\delta$,$\delta$,unsat
sin-problem-7-chunk-0046,0.0,unsat,,,0.0,unsat,unsat,0.01,0.01,0.01,0.02,,,,unsat
sin-problem-7-chunk-0048,0.0,unsat,0.01,unsat,0.01,unsat,unsat,0.01,0.0,0.0,0.0,,,,unsat
sin-problem-7-chunk-0049,0.0,unsat,0.01,unsat,0.01,unsat,unsat,0.02,0.0,0.01,0.02,,,,unsat
sin-problem-7-chunk-0052,0.0,sat,,,0.02,sat,sat,0.02,0.02,0.01,0.01,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-chunk-0061,0.0,sat,,,0.05,sat,sat,0.02,0.02,0.01,0.03,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-chunk-0063,0.0,sat,,,0.03,sat,sat,0.02,0.01,0.04,0.02,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-chunk-0065,0.0,sat,,,0.03,sat,sat,0.01,0.01,0.02,0.01,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-chunk-0069,0.0,unsat,,,0.01,unsat,unsat,0.01,0.01,0.01,0.01,$\delta$,$\delta$,$\delta$,unsat
sin-problem-7-chunk-0070,0.0,unsat,,,0.03,unsat,unsat,0.01,0.02,0.02,0.02,$\delta$,$\delta$,$\delta$,unsat
sin-problem-7-chunk-0071,0.0,sat,,,0.03,sat,sat,0.02,0.01,0.02,0.02,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak-chunk-0004,0.0,sat,0.01,sat,0.03,sat,sat,0.01,0.01,0.01,0.01,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak-chunk-0005,0.0,sat,0.01,sat,0.04,sat,sat,0.01,0.01,0.01,0.01,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak-chunk-0006,0.0,sat,0.01,sat,0.04,sat,sat,0.01,0.02,0.01,0.02,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak-chunk-0007,0.0,sat,,,0.02,sat,sat,0.01,0.02,0.02,0.01,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak-chunk-0008,0.0,sat,0.01,sat,0.02,sat,sat,0.01,0.02,0.01,0.02,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak-chunk-0009,0.0,sat,,,0.03,sat,sat,0.02,0.02,0.01,0.02,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak-chunk-0010,0.0,sat,,,0.02,sat,sat,0.02,0.01,0.01,0.01,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak-chunk-0011,0.0,unsat,,,0.04,unsat,unsat,0.01,0.02,0.01,0.02,$\delta$,$\delta$,$\delta$,unsat
sin-problem-7-weak-chunk-0012,0.0,unsat,0.01,unsat,0.02,unsat,unsat,0.01,0.01,0.01,0.01,$\delta$,$\delta$,$\delta$,unsat
sin-problem-7-weak-chunk-0013,0.0,sat,,,0.03,sat,sat,0.02,0.02,0.0,0.02,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak-chunk-0014,0.0,unsat,0.01,unsat,0.04,unsat,unsat,0.01,0.01,0.0,0.01,$\delta$,$\delta$,$\delta$,unsat
sin-problem-7-weak-chunk-0016,0.0,sat,,,0.02,sat,sat,0.01,0.02,0.0,0.0,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak-chunk-0018,0.0,unsat,,,0.02,unsat,unsat,0.01,0.01,0.01,0.02,$\delta$,$\delta$,$\delta$,unsat
sin-problem-7-weak-chunk-0020,0.0,sat,0.01,sat,0.02,sat,sat,0.01,0.02,0.1,0.01,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak-chunk-0021,0.0,sat,0.01,sat,0.02,sat,sat,0.02,0.01,0.02,0.02,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak-chunk-0022,0.0,sat,0.01,sat,0.0,sat,sat,0.01,0.01,0.0,0.0,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak-chunk-0023,0.0,sat,0.01,sat,0.0,sat,sat,0.01,0.0,0.0,0.0,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak-chunk-0024,0.0,sat,0.01,sat,0.1,sat,sat,0.01,0.02,0.02,0.01,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak-chunk-0025,0.0,sat,0.01,sat,0.03,sat,sat,0.01,0.01,0.01,0.02,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak-chunk-0026,0.0,sat,0.01,sat,0.02,sat,sat,0.02,0.0,0.0,0.02,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak-chunk-0029,0.0,sat,,,0.02,sat,sat,0.02,0.01,0.0,0.0,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak-chunk-0031,0.0,sat,0.01,sat,0.03,sat,sat,0.02,0.0,0.0,0.02,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak-chunk-0032,0.0,unsat,0.01,unsat,0.03,unsat,unsat,0.02,0.01,0.01,0.02,$\delta$,$\delta$,$\delta$,unsat
sin-problem-7-weak-chunk-0033,0.0,unsat,0.01,unsat,0.02,unsat,unsat,0.02,0.02,0.02,0.02,$\delta$,$\delta$,$\delta$,unsat
sin-problem-7-weak-chunk-0034,0.0,sat,0.01,sat,0.02,sat,sat,0.0,0.0,0.0,0.0,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak-chunk-0035,0.0,sat,0.01,sat,0.02,sat,sat,0.02,0.02,0.02,0.02,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak-chunk-0036,0.0,sat,0.01,sat,0.04,sat,sat,0.01,0.0,0.0,0.01,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak-chunk-0037,0.0,sat,0.01,sat,0.03,sat,sat,0.01,0.01,0.01,0.01,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak-chunk-0038,0.0,unsat,0.01,unsat,0.03,unsat,unsat,0.02,0.02,0.02,0.01,$\delta$,$\delta$,$\delta$,unsat
sin-problem-7-weak-chunk-0039,0.0,unsat,0.01,unsat,0.02,unsat,unsat,0.02,0.02,0.01,0.02,$\delta$,$\delta$,$\delta$,unsat
sin-problem-7-weak-chunk-0040,0.0,unsat,0.01,unsat,0.04,unsat,unsat,0.02,0.02,0.01,0.02,$\delta$,$\delta$,$\delta$,unsat
sin-problem-7-weak-chunk-0041,0.0,sat,0.01,sat,0.02,sat,sat,0.02,0.0,0.01,0.0,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak-chunk-0043,0.0,sat,0.01,sat,0.01,sat,sat,0.02,0.01,0.02,0.02,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak-chunk-0044,0.0,sat,0.01,sat,0.08,sat,sat,0.02,0.0,0.01,0.01,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak-chunk-0045,0.0,unsat,,,0.08,unsat,unsat,0.02,0.01,0.0,0.0,,,,unsat
sin-problem-7-weak-chunk-0046,0.0,sat,0.01,sat,0.02,sat,sat,0.02,0.02,0.02,0.02,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak-chunk-0047,0.0,sat,0.01,sat,0.03,sat,sat,0.02,0.01,0.01,0.01,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak-chunk-0049,0.0,sat,0.01,sat,0.0,sat,sat,0.02,0.01,0.01,0.02,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak-chunk-0050,0.0,sat,0.01,sat,0.01,sat,sat,0.0,0.0,0.0,0.01,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak-chunk-0051,0.0,sat,,,0.02,sat,sat,0.01,0.02,0.01,0.01,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak-chunk-0052,0.0,sat,0.01,sat,0.02,sat,sat,0.01,0.01,0.02,0.01,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak-chunk-0053,0.0,unsat,0.01,unsat,0.03,unsat,unsat,0.01,0.0,0.01,0.01,$\delta$,$\delta$,$\delta$,unsat
sin-problem-7-weak-chunk-0054,0.0,sat,,,0.02,sat,sat,0.01,0.0,0.0,0.0,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak-chunk-0055,0.0,sat,0.01,sat,0.03,sat,sat,0.04,0.01,0.01,0.01,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak-chunk-0056,0.0,sat,,,0.02,sat,sat,0.02,0.0,0.0,0.0,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak-chunk-0057,0.0,unsat,0.01,unsat,0.03,unsat,unsat,0.01,0.01,0.02,0.02,$\delta$,$\delta$,$\delta$,unsat
sin-problem-7-weak-chunk-0058,0.0,sat,0.01,sat,0.03,sat,sat,0.01,0.02,0.02,0.01,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak-chunk-0059,0.0,unsat,0.01,unsat,0.02,unsat,unsat,0.02,0.02,0.01,0.02,$\delta$,$\delta$,$\delta$,unsat
sin-problem-7-weak-chunk-0062,0.0,unsat,0.01,unsat,0.02,unsat,unsat,0.01,0.01,0.01,0.01,$\delta$,$\delta$,$\delta$,unsat
sin-problem-7-weak-chunk-0063,0.0,sat,0.01,sat,0.02,sat,sat,0.01,0.02,0.01,0.0,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak-chunk-0064,0.0,sat,,,0.02,sat,sat,0.01,0.02,0.01,0.03,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak-chunk-0065,0.0,sat,0.01,sat,0.02,sat,sat,0.01,0.0,0.01,0.01,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak-chunk-0066,0.0,unsat,,,0.02,unsat,unsat,0.01,0.02,0.01,0.01,$\delta$,$\delta$,$\delta$,unsat
sin-problem-7-weak-chunk-0067,0.0,unsat,0.01,unsat,0.03,unsat,unsat,0.01,0.01,0.01,0.02,$\delta$,$\delta$,$\delta$,unsat
sin-problem-7-weak-chunk-0068,0.0,unsat,,,0.03,unsat,unsat,0.01,0.01,0.02,0.03,$\delta$,$\delta$,$\delta$,unsat
sin-problem-7-weak-chunk-0069,0.0,sat,0.01,sat,0.04,sat,sat,0.01,0.01,0.02,0.02,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak-chunk-0070,0.0,sat,0.01,sat,0.03,sat,sat,0.02,0.02,0.03,0.02,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak-chunk-0074,0.0,unsat,0.01,unsat,0.02,unsat,unsat,0.02,0.0,0.01,0.0,,,,unsat
sin-problem-7-weak-chunk-0082,0.0,sat,0.01,sat,0.03,sat,sat,0.02,0.02,0.01,0.01,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak-chunk-0089,0.0,unsat,0.01,unsat,0.02,unsat,unsat,0.01,0.01,0.01,0.01,,,,unsat
sin-problem-7-weak-chunk-0092,0.0,sat,0.02,sat,0.02,sat,sat,0.02,0.02,0.02,0.02,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak-chunk-0094,0.0,sat,0.01,sat,0.01,sat,sat,0.02,0.01,0.02,0.01,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak-chunk-0095,0.0,unsat,0.01,unsat,0.02,unsat,unsat,0.02,0.02,0.02,0.02,,,,unsat
sin-problem-7-weak-chunk-0099,0.0,sat,0.01,sat,0.03,sat,sat,0.01,0.01,0.01,0.01,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak-chunk-0107,0.0,sat,0.01,sat,0.03,sat,sat,0.01,0.02,0.01,0.0,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak2-chunk-0004,0.0,sat,0.01,sat,0.01,sat,sat,0.01,0.02,0.01,0.02,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak2-chunk-0005,0.0,sat,0.01,sat,0.01,sat,sat,0.01,0.01,0.01,0.02,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak2-chunk-0006,0.0,sat,,,0.03,sat,sat,0.01,0.01,0.01,0.01,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak2-chunk-0007,0.0,sat,,,0.04,sat,sat,0.01,0.02,0.02,0.02,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak2-chunk-0008,0.0,sat,,,0.02,sat,sat,0.02,0.0,0.0,0.0,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak2-chunk-0009,0.0,sat,,,0.03,sat,sat,0.01,0.02,0.01,0.01,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak2-chunk-0010,0.0,sat,,,0.01,sat,sat,0.01,0.01,0.0,0.01,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak2-chunk-0011,0.0,unsat,,,0.02,unsat,unsat,0.02,0.02,0.01,0.01,$\delta$,$\delta$,$\delta$,unsat
sin-problem-7-weak2-chunk-0012,0.0,unsat,,,0.04,unsat,unsat,0.01,0.01,0.02,0.02,$\delta$,$\delta$,$\delta$,unsat
sin-problem-7-weak2-chunk-0013,0.0,sat,0.01,sat,0.02,sat,sat,0.01,0.01,0.01,0.02,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak2-chunk-0014,0.0,unsat,,,0.04,unsat,unsat,0.01,0.01,0.01,0.02,$\delta$,$\delta$,$\delta$,unsat
sin-problem-7-weak2-chunk-0016,0.0,sat,,,0.03,sat,sat,0.01,0.01,0.02,0.01,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak2-chunk-0018,0.0,unsat,0.01,unsat,0.03,unsat,unsat,0.01,0.01,0.01,0.02,$\delta$,$\delta$,$\delta$,unsat
sin-problem-7-weak2-chunk-0020,0.0,sat,,,0.02,sat,sat,0.02,0.0,0.02,0.0,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak2-chunk-0021,0.0,sat,,,0.02,sat,sat,0.01,0.01,0.01,0.01,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak2-chunk-0022,0.0,sat,,,0.1,sat,sat,0.01,0.01,0.02,0.01,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak2-chunk-0026,0.0,unsat,,,0.02,unsat,unsat,0.01,0.01,0.02,0.01,,,,unsat
sin-problem-7-weak2-chunk-0027,0.0,sat,0.01,sat,0.08,sat,sat,0.0,0.0,0.01,0.0,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak2-chunk-0028,0.0,sat,,,0.01,sat,sat,0.02,0.0,0.02,0.01,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak2-chunk-0030,0.0,sat,0.01,sat,0.03,sat,sat,0.01,0.01,0.01,0.01,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak2-chunk-0031,0.0,sat,0.01,sat,0.06,sat,sat,0.01,0.02,0.01,0.01,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak2-chunk-0032,0.0,sat,0.01,sat,0.02,sat,sat,0.02,0.01,0.02,0.01,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak2-chunk-0033,0.0,sat,0.01,sat,0.01,sat,sat,0.01,0.01,0.01,0.01,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak2-chunk-0034,0.0,sat,0.01,sat,0.07,sat,sat,0.01,0.01,0.01,0.01,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak2-chunk-0035,0.0,sat,0.01,sat,0.02,sat,sat,0.01,0.01,0.01,0.02,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak2-chunk-0036,0.0,sat,0.01,sat,0.05,sat,sat,0.01,0.02,0.02,0.02,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak2-chunk-0037,0.0,sat,0.01,sat,0.02,sat,sat,0.01,0.02,0.01,0.02,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak2-chunk-0038,0.0,sat,0.01,sat,0.04,sat,sat,0.01,0.01,0.0,0.0,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak2-chunk-0039,0.0,sat,0.01,sat,0.06,sat,sat,0.01,0.01,0.02,0.03,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak2-chunk-0040,0.0,unsat,0.01,unsat,0.03,unsat,unsat,0.01,0.0,0.02,0.0,$\delta$,$\delta$,$\delta$,unsat
sin-problem-7-weak2-chunk-0041,0.0,sat,,,0.03,sat,sat,0.02,0.02,0.01,0.01,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak2-chunk-0042,0.0,sat,0.01,sat,0.02,sat,sat,0.01,0.0,0.0,0.01,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak2-chunk-0043,0.0,unsat,0.01,unsat,0.02,unsat,unsat,0.02,0.01,0.02,0.03,$\delta$,$\delta$,$\delta$,unsat
sin-problem-7-weak2-chunk-0047,0.0,sat,0.01,sat,0.02,sat,sat,0.02,0.01,0.02,0.01,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak2-chunk-0048,0.0,unsat,0.01,unsat,0.04,unsat,unsat,0.02,0.02,0.02,0.01,$\delta$,$\delta$,$\delta$,unsat
sin-problem-7-weak2-chunk-0053,0.0,unsat,0.01,unsat,0.0,unsat,unsat,0.02,0.0,0.0,0.0,$\delta$,$\delta$,$\delta$,unsat
sin-problem-7-weak2-chunk-0067,0.0,sat,0.01,sat,0.03,sat,sat,0.01,0.02,0.01,0.01,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak2-chunk-0069,0.0,sat,0.01,sat,0.03,sat,sat,0.02,0.01,0.0,0.02,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak2-chunk-0071,0.0,sat,,,0.09,sat,sat,0.01,0.01,0.01,0.02,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak2-chunk-0072,0.0,unsat,0.01,unsat,0.09,unsat,unsat,0.02,0.01,0.01,0.02,,,,unsat
sin-problem-7-weak2-chunk-0074,0.0,sat,0.01,sat,0.02,sat,sat,0.01,0.0,0.0,0.0,$\delta$,$\delta$,$\delta$,sat
sin-problem-7-weak2-chunk-0090,0.0,sat,0.01,sat,0.03,sat,sat,0.01,0.0,0.01,0.0,$\delta$,$\delta$,$\delta$,sat
sin-problem-8-chunk-0011,0.0,sat,0.01,sat,0.01,sat,sat,0.01,0.0,0.03,0.0,$\delta$,$\delta$,$\delta$,sat
sin-problem-8-chunk-0023,0.0,unsat,,,0.01,unsat,unsat,0.0,0.01,0.0,0.0,,,,unsat
sin-problem-8-chunk-0030,0.0,sat,0.01,sat,0.0,sat,sat,0.0,0.02,0.01,0.0,$\delta$,$\delta$,$\delta$,sat
sin-problem-8-chunk-0032,0.0,unsat,0.01,unsat,0.02,unsat,unsat,0.02,0.0,0.0,0.01,,,,unsat
sin-problem-8-chunk-0036,0.0,unsat,,,0.01,unsat,unsat,0.01,0.01,0.0,0.01,,,,unsat
